BB105 L;BEB PRESSAO CONJ;1.08;0.7;0.33;18; 
BB106 L;BEB PRESSAO CON;1.08;0.7;0.33;18; 
BB530;BEB GAR TORRE;1;0.29;0.38;12.4; 
BB555 L;INOX 220V;1.08;0.34;0.36;14.9; 
EQ531M;FG1202 220V;0.11;0.31;0.5;2.4; 
EQ532M;FG1102 220V;0.1;0.31;0.29;2.4; 
EQ540M;GC1152 220V;0.46;0.36;0.4;7.8; 
EQ541M;DR2221 110V;0.33;0.42;0.33;3.4; 
EQ546M;MB2350;0.25;0.25;0.7;3.8; 
EQ548M;DR2251 110V;0.4;0.62;0.3;5.6; 
EQ549M;DR2222 220V;0.33;0.42;0.33;3.4; 
EQ550M;CH3135 GAS;0.69;1.48;0.32;83; 
EQ551M;GC1151 110V;0.46;0.36;0.4;7.8; 
EQ552M;DR2252 220V;0.4;0.62;0.3;5.6; 
EQ553M;DR1011 110V;0.23;0.23;0.32;1.8; 
EQ554M;MB2150;0.21;0.21;0.54;2.4; 
EQ555M;CF1201 110V;0.27;0.27;0.34;1.6; 
EQ556M;CF1691 110V;0.3;0.3;0.44;3.4; 
EQ559M;MA1251 110V;0.69;1.03;0.21;19.4; 
EQ560M;MA2502 220V;0.69;1.05;0.34;28; 
EQ561M;MA1601 110V;0.35;0.57;0.17;3.2; 
EQ562M;CF3101 110V;0.37;0.37;0.87;10; 
EQ563M;CF3102 220V;0.37;0.37;0.87;10; 
EQ564M;CF2101 110V;0.37;0.37;0.87;7; 
EQ565M;CF2102 220V;0.37;0.37;0.87;7; 
EQ566M;ES1292;0.42;0.42;0.33;3.2; 
EQ567M;ES1291;0.42;0.42;0.33;3.2; 
EQ570M;CF3601 110V;0.37;0.37;0.66;5.8; 
EQ571M;CF3602 220V;0.37;0.37;0.66;5.8; 
EQ572M;MA1252 220V;0.69;1.03;0.21;19.4; 
EQ573M;MA2501 110V;0.69;1.05;0.34;28; 
EQ574M;CF3202 220V;0.37;0.37;0.44;4.4; 
EQ575M;MA1602 220V;0.35;0.57;0.17;3.2; 
EQ576M;DR2121 110V;0.2;0.36;0.23;2.2; 
EQ577M;CF1202 220V;0.27;0.27;0.34;1.6; 
EQ578M;CF2801 110V;0.37;0.37;0.75;6.8; 
EQ579M;CF4422 220V;0.41;0.45;0.56;12.8; 
EQ201GL;GLP250BIV;0.53;0.59;0.51;27; 
EQ202GL;GLP275BIV;0.53;0.63;0.56;35; 
EQ203GL;GLP300BIV;0.56;0.66;0.6;35; 
EQ204GL;GLP330BIV;0.56;0.66;0.6;36; 
EQ340GL;TLX40TSTRIF220V;2.05;1.2;0.95;193; 
EQ341GL;BRT40TRIF220V;2.05;1.15;0.93;150; 
EQ342GL;BRT40MONO220V;2.05;1.15;0.93;150; 
EQ690GL;AXT30IBIV;0.6;0.66;0.68;43; 
BB161V;RBI10;1.61;0.58;0.8;62.9; 
BB162V;RBI10;1.61;0.58;0.8;62.9; 
BB169V;RV116;0.72;0.24;0.52;17.4; 
BB170V;RV116;0.72;0.24;0.52;17.4; 
BB171V;RV216;0.73;0.45;0.52;25.8; 
BB172V;RV216;0.73;0.45;0.52;25.8; 
EP001V;FCDT5;1.05;1.11;1.4;199; 
EP002V;FVT5D;0.94;1.07;1.33;182.6; 
EP003V;FCDET8;1.98;1.16;1.46;263; 
EP004V;FCDT10;1.97;1.11;1.46;288.6; 
EP005V;FCDEMT5 ;1.05;1.11;1.4;187; 
EP006V;FCDET5 ;1.04;1.1;1.38;187; 
EP007V;FCDET10 ;1.99;1.13;1.5;284; 
EP052V;AC40T;2.22;0.83;1.92;247; 
EP053V;AC20T;2.22;0.84;1.12;169.9; 
EP055;FCDT8;1.98;1.16;1.45;272.5; 
EP210V;VAEMS252;1.12;0.61;1;169; 
EP211V;ARSV25;0.89;0.85;0.57;106.5; 
EP212V;ASRBV05;0.78;0.71;0.7;56; 
EP213V;ASRBSV25;0.87;0.72;0.83;82.4; 
EP214V;CLPSV39;0.67;0.82;0.84;88; 
EP215V;MPSV35;1.28;0.62;0.76;101; 
EP218V;VBPS12;0.83;0.48;0.78;47; 
EP220V;MPSV50NR ;1.28;0.76;0.73;109; 
EP222V;MTV15;1.19;0.71;0.66;59; 
EP223V;VMPS80;0.86;0.45;0.51;27; 
EQ061;EMCH;0.33;0.53;0.91;56; 
EQ063;E2PD1;0.32;0.82;0.58;34; 
EQ065V;E2PD2;0.33;0.82;0.59;34; 
EQ067V;FFV20;1.85;1;0.59;112.9; 
EQ068V;E6FCD3;0.34;1.55;0.93;116; 
EQ069V;EI6F;0.32;1.16;0.93;85; 
EQ070V;MI4;0.37;1.3;1.34;101; 
EQ071V;E3PD1;0.32;1.16;0.58;45; 
EQ072;BRFP;0.7;0.78;0.86;52.6; 
EQ072V;E4D2;0.32;0.85;0.95;68; 
EQ073;FIE PT INOX;0.54;0.65;0.88;22.4; 
EQ073V;EI4;0.31;0.85;0.94;49; 
EQ074;FIM PT INOX;0.51;0.66;0.88;29.7; 
EQ074V;E3PD2;0.32;1.16;0.58;45; 
EQ075V;FIE PT VIDRO;0.54;0.65;0.88;22.4; 
EQ076V;FIM PT VIDRO;0.51;0.66;0.88;29.7; 
EQ077V;E74D2;0.34;1.15;0.93;68; 
EQ082;M6D;0.38;1.7;1.27;137; 
EQ083V;FIRDI110 INFERIOR;0.69;1.28;1.1;147.7; 
EQ084V;SGF2;1.8;1.1;0.56;98; 
EQ085;SGF3;1.8;1.1;0.58;112.6; 
EQ085V;FIRDS110 SUPERIOR;0.9;1.3;1.1;150.1; 
EQ086V;FIRDI110 INF GN;0.69;1.28;1.1;147.7; 
EQ087;M6FD;0.38;1.75;1.27;139; 
EQ087V;FIRDS110 SUP GN;0.9;1.3;1.1;150.1; 
EQ088;VAP4;0.33;0.86;0.94;48.4; 
EQ090V;F50P;0.75;0.65;0.61;22.7; 
EQ091V;C100;0.32;1.1;0.64;58.7; 
EQ093V;MI8;0.37;2.6;1.34;156; 
EQ094V;CG90;0.42;1;0.86;98; 
EQ097V;CGGT120;0.43;1.34;0.91;145; 
EQ098V;E76D3;0.33;1.25;0.98;72; 
EQ099V;FIRIV90 C/INFRA;0.7;1.17;0.76;94.3; 
EQ101V;E1PD;0.33;0.73;0.58;29; 
EQ102V;E2P;0.34;0.82;0.58;34; 
EQ103V;VAP3P;0.32;1.15;0.59;40.6; 
EQ104V;M1PD;0.35;0.75;0.9;42; 
EQ105V;M2PD2;0.35;1.2;0.76;56; 
EQ106V;MAP1P;0.35;0.9;0.77;33.7; 
EQ107V;MAP2P;0.34;1.2;0.77;56; 
EQ108V;MAP3P;0.36;1.7;0.78;77; 
EQ109V;FIRIV110 C/INFRA;0.72;1.35;1.1;156; 
EQ123;BR6B GAS;0.88;1.34;0.91;70.3; 
EQ124;SFAO4;0.56;0.42;0.54;16.9; 
EQ126;E6D3;0.32;1.15;0.95;85.8; 
EQ183V;FEI90;0.68;0.82;1.6;77; 
EQ184V;FERI90;0.69;1.08;0.82;78.9; 
EQ185V;FEI110 ;0.68;1.14;1.23;132; 
EQ187V;FERI60;0.69;0.7;0.8;61.4; 
EQ189V;FERI80 ;0.7;0.97;0.69;75; 
EQ256;E4FD2;0.32;0.86;0.93;46.6; 
EQ280;SFAO5;1;0.43;0.54;20.9; 
EQ280VN;SFAO6;1;0.43;0.54;22.6; 
EQ281V;SFAOG30 ;1.23;0.44;0.88;42; 
EQ282V;SFAO5;1;0.43;0.54;20.9; 
EQ338V;FIR110;0.68;1.27;1.1;147; 
EQ356;VAP1P;0.33;0.74;0.58;26.4; 
EQ369V;FERI110;0.7;1.27;1.14;148; 
EQ372V;FCDB12E;1.31;1.18;0.96;217.4; 
EQ373V;FCDB6G;1.01;1.18;0.92;191.6; 
EQ374V;FCDB3E;0.61;0.78;0.94;80.5; 
EQ424V;VAP6;0.33;1.15;0.93;60; 
EQ431V;BR4BF;0.88;0.91;0.9;83.9; 
EQ432V;BR4B;0.88;0.92;0.9;56.4; 
EQ483V;FDB6M;0.4;0.98;0.82;64; 
EQ484V;VAP2P;0.32;0.82;0.58;31; 
EQ547V;FA6P;0.22;0.98;0.76;64; 
EQ680V;FIR60;0.69;0.74;0.71;61; 
EQ681V;FIR90;0.69;1.08;0.77;89.6; 
EQ785V;MFG50;0.84;0.58;0.66;50.18; 
EQ786V;MFG150;1.27;1;0.74;118; 
EQ787V;MFG75;1.26;0.66;0.71;83; 
EQ821V;CFC-FCDB;0.83;1.06;0.74;48.8; 
EQ833V;CFC-DB03;1.1;0.62;0.62;54; 
EQ898V;MAP4;0.36;1.2;1.23;101; 
EQ900V;BR2B GAS;0.26;0.85;0.42;21.2; 
EQ901V;BR2BF GAS;0.26;0.85;0.42;21.2; 
IC001V;CK2AF;0.37;2.28;1.17;115; 
IC002V;CK18AF;0.37;1.97;1.09;104; 
BB006R;BAG200LINOX110X;1.48;1.45;0.86;90; 
BB008R;BAG100LINOX220V;1.48;0.85;0.86;69; 
BB009R;BAG200LINOX220V;1.48;1.45;0.86;90; 
BB127R;BAG100LINOX110V;1.48;0.85;0.86;69; 
EP082R;APC100;2.42;1.14;0.7;130; 
EP083R;APNC2000 220V;2.1;2.16;0.8;172; 
EP084R;ACPP1250;2.2;1.4;1.05;130; 
EP088R;ASTPP 2000 110V;2.37;2.16;0.75;220; 
IC076R;CSSTP100220V;1.43;1.16;1.05;116; 
IC087R;CSSTP200220V;1.43;2.16;1.05;226; 
IC097 R;CQSTP100220V;1.43;1.16;1.05;124; 
IC101R;CPSTP100220V;1.35;1.16;1.05;91; 
IC103R;CQSTP200220V;1.43;2.16;1.05;210; 
IC104R;MCI1900220VS/GANCH;2.3;1.8;1.2;270; 
IC121 R;COTE2050;0.8;2.15;1.15;132; 
IC125R;FLSE12CX;0.2;0.11;0.06;82; 
IC126R;FLCE12CX220V;0.79;2.05;1.13;100; 
IC127R;FLCE12CX110V;0.79;2.05;1.13;100; 
IC136R;GC4PCG 220V;2.1;1.38;0.81;141; 
IC147 R;CSTPI;1;1.66;1.05;163; 
IC150R;VPS200;1.34;2.16;0.81;133; 
IC152R;EAT200VCS110V;1.68;2.16;1.15;210; 
IC154R;EAT200VCS220V;1.68;2.16;1.15;210; 
IC167R;COTE1500;0.8;1.81;1.15;137; 
IC181R;VPE600220V;1.34;0.76;0.81;70; 
IC196R;VPE600110V;1.34;0.76;0.81;70; 
IC202 R;COP2050;0.8;2.15;1.15;133; 
IC208 R;FCSE135024CX;0.81;2.15;1.1;132; 
IC209 R;FC1X1;0.33;1.16;1.16;42; 
IC211 R;VPS150;1.34;1.66;0.81;114; 
