EP067I         ;2849;0.2;1.5;0.7;28;0.21
EP068I         ;2850;0.2;1.9;0.7;28;0.27
EP069G         ;AE80L 220V INOX   ;0;0;0;0;0
EP070G         ;AE60L 220V        ;1.5;0.72;1.31;313;1.41
EP071G         ;AE80L 220V   EPOXI;1.68;0.89;1.4;583;2.09
EP072G         ;BP18EL            ;0;0;0;0;0
EP078MV        ;DPM302            ;0;0;0;0;0
EP082I         ;3595;0.2;1.9;0.9;29;0.34
EP082R         ;APC100            ;2.42;1.14;0.7;130;1.93
EP083R         ;APC2000 220V      ;2.1;2.16;0.8;172;3.63
EP084R         ;ACPP1250          ;2.2;1.4;1.05;130;3.23
EP086I         ;3805;0.2;1.6;0.6;29;0.19
EP088R         ;ASTPP2000 110V    ;2.37;2.16;0.75;220;3.84
EP098G         ;MBI05 BIV         ;0;0;0;0;0
EP099B         ;BP-12 NR12        ;0.48;0.62;0.81;50;0.24
EP099G         ;MBI25 BIV         ;0;0;0;0;0
EP099I         ;2854;0.2;1.9;0.9;36;0.34
EP101B         ;ALI25 BIVOLT      ;0.88;0.69;0.44;61;0.26
EP102          ;DV30/1 C/PE EPOXI ;0.59;0.69;0.93;90;0.38
EP102G         ;AM25 220V         ;0.93;0.61;0.7;55;0.4
EP104B         ;FB12BINR12        ;1.31;0.55;0.88;82;0.63
EP105B         ;DVB-30N           ;0.96;0.56;0.43;50;0.23
EP105I         ;5271;0;0;0;0;0
EP106G         ;BP38C 220V        ;1.19;0.96;0.8;208;0.91
EP107G         ;AR25 220V TRIF    ;0.8;0.7;1;150;0.56
EP108G         ;CS500 220V TRIF   ;1.83;0.83;1;210;1.52
EP108I         ;4633 90CM         ;0;0;0;0;0
EP109G         ;ARC25 220V        ;0.8;0.7;1;143;0.56
EP110B         ;AR-25 220V        ;0.73;0.7;0.91;143;0.46
EP110G         ;AE25L 220V TRIF   ;1.25;0.59;1.08;190;0.8
EP111G         ;MPS500 220V       ;1.17;0.9;0.9;140;0.95
EP112G         ;AE40L 220V TRIF   ;1.42;0.72;1.31;300;1.34
EP113B         ;FB12/1 BIV        ;0;0;0;0;0
EP114G         ;AE15L 220V        ;1.15;0.59;1.08;152;0.73
EP116G         ;ML400SL 220V      ;1.5;0.69;1.29;240;1.33
EP117 G        ;BP05SL BIV        ;0.55;0.35;0.59;45;0.11
EP118G         ;FP12S 110V        ;1.52;0.65;0.87;102;0.86
EP119G         ;MES40 220V TRIF   ;1.5;0.69;1.29;240;1.33
EP121G         ;BP18EL 220V C/PE  ;0.84;0.52;0.96;109;0.42
EP124G         ;MPS350 220V       ;1.17;0.75;0.9;120;0.79
EP125G         ;MPS250 220V       ;0.58;0.68;0.9;80;0.35
EP127G         ;AR15 220V         ;0.84;0.64;0.86;80;0.46
EP128G         ;AE10L 220V        ;0.82;0.51;0.97;75;0.41
EP130G         ;AE15L 220V TRIF   ;1.15;0.59;1.08;155;0.73
EP131G         ;MPS350 220V       ;1.17;0.75;0.9;120;0.79
EP132G         ;CS500 220V        ;1.83;0.83;1;210;1.52
EP133G         ;MES25 220V TRIF   ;1.08;0.53;1.07;148;0.6
EP134G         ;AME05/15 220V     ;0.73;0.53;0.67;61;0.26
EP135G         ;BP18CSSVI 220VESP ;0.84;0.52;0.96;109;0.42
EP136G         ;BP5RP 220V        ;0.66;0.28;0.52;37;0.1
EP138G         ;AE05L 110V        ;0.69;0.42;0.82;68;0.24
EP139G         ;MFP80 220V        ;1.04;0.33;0.44;28;0.15
EP140G         ;MBI05 220V        ;0.77;0.72;0.86;40;0.47
EP143G         ;MBI25 220V        ;0.96;0.83;0.85;86;0.68
EP145G         ;BP5RP 220V        ;0.66;0.28;0.52;37;0.1
EP146G         ;CS500 220V TRIF   ;1.83;0.83;1;210;1.52
EP147G         ;FP12S 220V        ;1.52;0.65;0.87;102;0.86
EP148G         ;BP12RP 220V EPOXI ;0.82;0.39;0.72;50;0.23
EP149G         ;MBI05 110V        ;0.77;0.72;0.86;40;0.47
EP150G         ;MR15 220V         ;0.93;0.65;0.82;97;0.5
EP151G         ;CSPE390BIVNR12    ;1.52;0.85;1.05;124;1.36
EP152G         ;MR25 220V         ;1;0.79;0.96;106;0.76
EP155G         ;CLI390 220V       ;0.75;0.94;0.79;68;0.56
EP156G         ;MR50 220V TRIF    ;1.15;0.84;1.16;148;1.1
EP157G         ;BP12SL 220V       ;0.66;0.42;0.8;58;0.22
EP158G         ;CLE300 BIV        ;0.73;0.64;0.74;63;0.35
EP159G         ;BP30SL 220V       ;1.4;0.59;0.92;130;0.76
EP160G         ;CSPE390220VNR12   ;1.52;0.85;1.05;124;1.36
EP161G         ;AE05L 220V        ;0.69;0.42;0.82;68;0.24
EP162G         ;DC04 220V         ;0.53;0.42;0.81;33;0.18
EP163FC        ;CM300 220V        ;0.04;0.47;0.67;1.21;0
EP163G         ;AM25 110V         ;0.93;0.61;0.7;55;0.4
EP172B         ;M190N             ;0;0;0;0;0
EP180I         ;4700;0;0;0;0;0
EP181I         ;1;2;0.75;0.65;75;0.98
EP190I         ;5394;2.3;1.5;0.85;29;2.93
EP193I         ;4879;0;0;0;0;0
EP196I         ;1058;1.8;1.1;0.5;33;0.99
EP198I         ;1049;1.8;1.1;0.5;33;0.99
EP200G         ;BP12SL 127V       ;0;0;0;0;0
EP200I         ;1052;1.8;0.9;0.5;25;0.81
EP200V         ;VAEMS40-2NR 220V  ;0;0;0;0;0
EP201          ;PRP8000           ;1.95;1.15;1.5;309;3.36
EP201G         ;FTG8 GAS          ;1.98;1.2;1.66;240;3.94
EP201I         ;1048;0;0;0;0;0
EP201V         ;CLISV50-NR 220V   ;0;0;0;0;0
EP202G         ;MBI25 110V        ;0.96;0.83;0.85;86;0.68
EP202V         ;CLSV50-NR 220V    ;0;0;0;0;0
EP203G         ;MBI40 220V        ;0;0;0;0;0
EP203V         ;VAES40 220V TRIF  ;0;0;0;0;0
EP204G         ;MES40 220V  MONO  ;0;0;0;0;0
EP210V         ;VAEMS25-2NR 220V  ;1.12;0.61;1;169;0.68
EP211V         ;ARSV 25NR 220V    ;0.89;0.85;0.57;106.5;0.43
EP212V         ;ASRBVSV 7NR 220V  ;0.78;0.71;0.7;56;0.39
EP213V         ;ASRBSV 25NR 220V  ;0.87;0.72;0.83;82.4;0.52
EP214V         ;CLPSV39NR 220V    ;0.67;0.82;0.84;88;0.46
EP215V         ;MPSV35NR 220V     ;1.28;0.62;0.76;101;0.6
EP218B         ;MP-02             ;0.9;0.31;0.46;19;0.13
EP218V         ;VBPS12NR12 220V   ;0.83;0.48;0.78;47;0.31
EP220V         ;MPSV50NR 220V     ;1.28;0.76;0.73;109;0.71
EP222V         ;MTV15 220V        ;1.19;0.71;0.66;59;0.56
EP223V         ;VMPS80NR 220V     ;0.86;0.45;0.51;27;0.2
EP226V         ;MSV35NR 220V      ;0;0;0;0;0
EP233G         ;CS450 220V TRIF   ;1.74;0.74;1.04;134;1.34
EP234G         ;CLE390 S/PE 220V  ;0.68;0.63;0.89;70;0.38
EP235G         ;CLI390 C/PE 220V  ;0.68;0.63;0.89;70;0.38
EP236G         ;CL390 C/PE 220V   ;0.68;0.63;0.89;70;0.38
EP237G         ;CS390220VNR12     ;0.73;0.68;0.75;68;0.37
EP241G         ;DC10 110V         ;0;0;0;0;0
EP242G         ;AR25 4CV          ;0;0;0;0;0
EP247I         ;3916;0;0;0;0;0
EP248I         ;3917;0;0;0;0;0
EP250I         ;4913;0.4;1.5;0.7;30;0.42
EP251I         ;4914;0.4;1.8;0.7;30;0.5
EP256I         ;4915;0.4;1.8;0.7;35;0.5
EP263I         ;5990;0;0;0;0;0
EP264I         ;5809;0;0;0;0;0
EP265I         ;6072;0;0;0;0;0
EP266I         ;6071;0;0;0;0;0
EP267I         ;6237 90CM         ;0;0;0;0;0
EP268I         ;104;0;0;0;0;0
EP273I         ;1552;0;0;0;0;0
EP274I         ;383;0;0;0;0;0
EP351I         ;378;0;0;0;0;0
EP706A         ;CLD300 BIV        ;0.67;0.52;0.65;48;0.22
EQ001          ;EC3110V           ;0;0;0;0;0
EQ001 V        ;M2                ;0.35;1.2;0.76;56;0
EQ001B         ;1040;0;0;0;0;0
EQ001C         ;MPED-2 220V       ;0.18;0.49;0.95;32;0.08
EQ001CX        ;WSB40E 220V       ;0.7;0.54;0.5;24.1;0.19
EQ001DM        ;1100;0;0;0;0;0
EQ001M         ;CH130GSC GAS      ;0.39;0.36;0.4;6.95;0
EQ001MA        ;HOSSRM45A-2M      ;0;0;0;0;0
EQ002 T        ;W3B 110V          ;0.37;0.38;0.5;8;0.07
EQ002C         ;MPGD              ;0.18;0.49;0.95;33;0.08
EQ002MA        ;HOSIM240DB3-2M    ;0;0;0;0;0
EQ002V         ;M2E 220V          ;0;0;0;0;0
EQ003 C        ;FG10              ;0.27;0.63;1.15;48;0.2
EQ003MA        ;HOSKM140B-2M      ;0;0;0;0;0
EQ003T         ;W6B 110V          ;0.37;0.38;0.96;14;0.14
EQ004 T        ;W4B 110V          ;0.37;0.38;0.66;10;0.09
EQ004C         ;MPGS              ;0.21;0.49;0.54;18;0.06
EQ007 T        ;W5B 110V          ;0.37;0.38;0.81;11;0.11
EQ007PR        ;TSI-6 220V        ;0;0;0;0;0
EQ008A         ;2/236             ;0;0;0;0;0
EQ008CM        ;32.30.0064        ;0;0;0;0;0
EQ008PR        ;PRCOP504 220V     ;0;0;0;0;0
EQ009A         ;PA0101236         ;0;0;0;0;0
EQ009PR        ;C-MAX10           ;0;0;0;0;0
EQ009T         ;W6BD 220V         ;0.47;0.38;0.5;10.5;0.09
EQ010A         ;CESTA13L AZUL     ;0;0;0;0;0
EQ010C         ;3634;0;0;0;0;0
EQ010PR        ;MINICONVVP 220V   ;0;0;0;0;0
EQ011A         ;CESTA 13L PLASTICA;0;0;0;0;0
EQ011C         ;3830;0;0;0;0;0
EQ011PR        ;ECB10 220V        ;0;0;0;0;0
EQ011T         ;263G 110V         ;0.94;0.5;0.52;26;0.24
EQ012D         ;26;0;0;0;0;0
EQ012PR        ;C-MAX6 -T220V     ;0;0;0;0;0
EQ012T         ;W6BD 110V         ;0.47;0.38;0.5;10.5;0.09
EQ013C         ;CCP1              ;0.36;0.37;0.77;28;0.1
EQ013D         ;27;0;0;0;0;0
EQ013PR        ;UK05 - M220V      ;0;0;0;0;0
EQ014D         ;29;0;0;0;0;0
EQ014PR        ;C-MAX10 T-220V    ;0;0;0;0;0
EQ015D         ;30;0;0;0;0;0
EQ015PR        ;CG-MAX11 220V     ;0;0;0;0;0
EQ015T         ;W10BD 110V        ;0.47;0.38;0.81;15;0.15
EQ016          ;SSG-50            ;0.23;0.74;0.53;25.88;0.09
EQ016CG        ;GL-27             ;0;0;0;0;0
EQ016D         ;16;0;0;0;0;0
EQ016PR        ;ECB6 T-220V       ;0;0;0;0;0
EQ016T         ;W12BD 110V        ;0.47;0.38;0.96;20;0.17
EQ017 C        ;SASL GAS          ;0.3;0.43;0.53;14;0.07
EQ017CG        ;GL-28             ;0;0;0;0;0
EQ017D         ;17;0;0;0;0;0
EQ017PR        ;ECG6 220V MONO    ;0;0;0;0;0
EQ017T         ;W12BD 220V        ;0.47;0.38;0.96;20;0.17
EQ018          ;SCG-90            ;0.25;1.13;0.5;36.87;0.14
EQ018 C        ;SACL              ;0.3;0.53;0.8;21;0.13
EQ018D         ;19;0;0;0;0;0
EQ018PR        ;ECG11 220V MONO   ;0;0;0;0;0
EQ018T         ;ACL584 4B 110V    ;0.41;0.4;0.68;8.7;0.11
EQ019 C        ;SACE              ;0.3;0.53;0.8;25;0.13
EQ019D         ;20;0;0;0;0;0
EQ019PR        ;UK07 - M220V      ;0;0;0;0;0
EQ019T         ;ACL584 4B 220V    ;0.41;0.4;0.68;8.7;0.11
EQ020          ;SSE-50 220V       ;0.21;0.55;0.5;21.58;0.06
EQ020 C        ;SASE1-110V        ;0.31;0.47;0.53;18;0.08
EQ020D         ;28;0;0;0;0;0
EQ020E         ;SSGP-40           ;0.21;0.65;0.47;15.4;0.06
EQ020PR        ;UK EASY 14        ;0;0;0;0;0
EQ021C         ;SASL2-220V        ;0.31;0.47;0.53;17;0.08
EQ021D         ;18;0;0;0;0;0
EQ021E         ;SCGP- 60          ;0.21;0.86;0.44;20.4;0.08
EQ021PR        ;CAV ZNT           ;0;0;0;0;0
EQ022          ;CG-50             ;0.23;0.74;0.53;21.8;0.09
EQ022C         ;FG04              ;0.24;0.51;0.54;17;0.07
EQ022MV        ;LQL4 127V         ;0;0;0;0;0
EQ022PR        ;CAV ZNT LAV       ;0;0;0;0;0
EQ022R         ;C-MAX20 220V-T    ;0;0;0;0;0
EQ023          ;CGP-40            ;0.21;0.65;0.47;12.25;0.06
EQ023M         ;CBG450C           ;2.8;6;5.5;28;0.09
EQ023MV        ;LQL4 220V         ;0;0;0;0;0
EQ023PR        ;COPA EXPRESS 220V ;0;0;0;0;0
EQ024          ;CG-70             ;0.23;0.94;0.53;26.8;0.11
EQ024M         ;CBG600C           ;2.8;6;7.2;30;0.12
EQ024PR        ;CG-MAX 20         ;0;0;0;0;0
EQ025          ;CGP-80            ;0.19;1.06;0.46;21.93;0.09
EQ025E         ;SCE-90 220V       ;0.23;0.94;0.53;36.8;0.11
EQ025M         ;CBG800C           ;2.8;6.7;9.3;36;0.17
EQ025PR        ;ECB6 M-220V       ;0;0;0;0;0
EQ026          ;CG-90             ;0.25;1.13;0.5;31.8;0.14
EQ026M         ;CBG1000C          ;3;6.7;11.3;40;0.23
EQ026PR        ;UCK07 - M220V     ;0;0;0;0;0
EQ027E         ;SCGP-80           ;0.19;1.06;0.46;25.85;0.09
EQ027M         ;CBG1200C          ;3;6.7;13.4;78;0.27
EQ028          ;CG-110            ;0.28;1.44;0.5;36.8;0.2
EQ028M         ;FRCG03            ;2.8;3.5;4.7;4.7;0.05
EQ028MV        ;LQL10 127V        ;0;0;0;0;0
EQ028PR        ;PRCOP504 220V     ;0;0;0;0;0
EQ029MV        ;LQL10 220V        ;0;0;0;0;0
EQ029PR        ;SPEED OVEN 220 MON;0;0;0;0;0
EQ030          ;CG-130            ;0.21;0.55;0.5;41.8;0.06
EQ030PR        ;C-MAX20           ;0;0;0;0;0
EQ031PR        ;C-MAX20           ;0;0;0;0;0
EQ032PR        ;RAK 100           ;0;0;0;0;0
EQ033M         ;CBE600L 220V      ;0;0;0;0;0
EQ033PR        ;TSCG6/TSCG10      ;0;0;0;0;0
EQ033T         ;W3B 220V          ;0.37;0.38;0.5;8;0.07
EQ034M         ;FRCE3 127V        ;0;0;0;0;0
EQ034MV        ;LAR2 110V         ;0.37;0.21;0.36;4.6;0.03
EQ034PR        ;COPA EXP 220V LAR ;0;0;0;0;0
EQ035M         ;FRCE6 127V        ;0;0;0;0;0
EQ035P         ;PRR051 BIVOLT     ;0.28;0.65;0.68;50;0.12
EQ035PR        ;SPEED OVEN 220 MON;0;0;0;0;0
EQ036M         ;MGE70             ;0;0;0;0;0
EQ036MV        ;LAR4 110V         ;0.38;0.25;0.44;6;0.04
EQ036PR        ;EC 3 GOURMET      ;0;0;0;0;0
EQ037          ;CGP-60            ;0.21;0.86;0.44;16.93;0.08
EQ038E         ;CGB-80            ;0.25;1.1;0.64;28.48;0.17
EQ039E         ;CGB-100           ;0.25;1.32;0.64;34.48;0.21
EQ040E         ;CEP-60 220V       ;0.21;0.65;0.47;18;0.06
EQ040S         ;BMSN 110V         ;0.54;0.25;0.23;4.9;0.03
EQ040T         ;W4B 220V          ;0.37;0.38;0.66;10;0.09
EQ041S         ;BMSN 220V         ;0.54;0.25;0.23;4.9;0.03
EQ041T         ;W8BD 110V         ;0.47;0.38;0.66;14;0.12
EQ042S         ;BMS3 220V         ;0.57;0.53;0.34;13.6;0.1
EQ042T         ;W8BD 220V         ;0.47;0.38;0.66;14;0.12
EQ043          ;CE-50 220V        ;0.21;0.55;0.5;17.5;0.06
EQ044          ;CE-90 220V        ;0.23;0.94;0.53;32.72;0.11
EQ045E         ;CGP-100           ;0.23;0.49;0.46;27.16;0.05
EQ046 C        ;FAM5-2 220V       ;0.52;0.5;0.61;15;0.16
EQ047E         ;ECP6 110V         ;0.39;0.91;0.41;13.03;0.14
EQ047MV        ;LAR1.5 110V       ;0.37;0.21;0.36;3.3;0.03
EQ048C         ;FH1B-2 220V       ;0.36;0.4;0.56;7;0.08
EQ048MV        ;LAR1.5 220V       ;0.37;0.21;0.36;3.3;0.03
